"","Latitude","Longitude","County","Dayofweek","Pollutant","Sample"
"2491",38.71209,-121.38109,"Sacramento","Mon","Ozone",0.384767094848839
"2492",38.71209,-121.38109,"Sacramento","Tues","CO",0.0143664647904049
"2493",38.71209,-121.38109,"Sacramento","Tues","NO2",0.0664705882352941
"2494",38.71209,-121.38109,"Sacramento","Tues","Ozone",0.378905560458958
"2495",38.71209,-121.38109,"Sacramento","Wed","CO",0.0142566831982581
"2496",38.71209,-121.38109,"Sacramento","Wed","NO2",0.0668091762252346
"2497",38.71209,-121.38109,"Sacramento","Wed","Ozone",0.375700090334237
"2498",38.71209,-121.38109,"Sacramento","Thurs","CO",0.0142738785655107
"2499",38.71209,-121.38109,"Sacramento","Thurs","NO2",0.0625925925925926
"2500",38.71209,-121.38109,"Sacramento","Thurs","Ozone",0.372093023255814
"2501",38.71209,-121.38109,"Sacramento","Fri","CO",0.0145305462524541
"2502",38.71209,-121.38109,"Sacramento","Fri","NO2",0.0603567888999009
"2503",38.71209,-121.38109,"Sacramento","Fri","Ozone",0.374103237095363
"2504",38.71209,-121.38109,"Sacramento","Sat","CO",0.0141048534798535
"2505",38.71209,-121.38109,"Sacramento","Sat","NO2",0.05035538005923
"2506",38.71209,-121.38109,"Sacramento","Sat","Ozone",0.398685811633001
"2507",38.725282,-120.821916,"El Dorado","Sun","Ozone",0.632226469182991
"2508",38.725282,-120.821916,"El Dorado","Mon","Ozone",0.631641184902054
"2509",38.725282,-120.821916,"El Dorado","Tues","Ozone",0.62791447682752
"2510",38.725282,-120.821916,"El Dorado","Wed","Ozone",0.645791245791246
"2511",38.725282,-120.821916,"El Dorado","Thurs","Ozone",0.648931853443132
"2512",38.725282,-120.821916,"El Dorado","Fri","Ozone",0.643537414965986
"2513",38.725282,-120.821916,"El Dorado","Sat","Ozone",0.630128805620609
"2514",38.745726,-121.266312,"Placer","Sun","NO2",0.0646675675675676
"2515",38.745726,-121.266312,"Placer","Sun","Ozone",0.462059137869612
"2516",38.745726,-121.266312,"Placer","Mon","NO2",0.0848351449275362
"2517",38.745726,-121.266312,"Placer","Mon","Ozone",0.436849132176235
"2518",38.745726,-121.266312,"Placer","Tues","NO2",0.0843072824156306
"2519",38.745726,-121.266312,"Placer","Tues","Ozone",0.427405247813411
"2520",38.745726,-121.266312,"Placer","Wed","NO2",0.0883812154696133
"2521",38.745726,-121.266312,"Placer","Wed","Ozone",0.421605249873801
"2522",38.745726,-121.266312,"Placer","Thurs","NO2",0.0836254545454545
"2523",38.745726,-121.266312,"Placer","Thurs","Ozone",0.428657413094214
"2524",38.745726,-121.266312,"Placer","Fri","NO2",0.0851280214861235
"2525",38.745726,-121.266312,"Placer","Fri","Ozone",0.425050722043203
"2526",38.745726,-121.266312,"Placer","Sat","NO2",0.0772574692442882
"2527",38.745726,-121.266312,"Placer","Sat","Ozone",0.445821661998133
"2528",38.81161,-120.033084,"El Dorado","Sun","Ozone",0.672935590421139
"2529",38.81161,-120.033084,"El Dorado","Mon","Ozone",0.664296111457683
"2530",38.81161,-120.033084,"El Dorado","Tues","Ozone",0.657564330079858
"2531",38.81161,-120.033084,"El Dorado","Wed","Ozone",0.671561051004637
"2532",38.81161,-120.033084,"El Dorado","Thurs","Ozone",0.65604222821204
"2533",38.81161,-120.033084,"El Dorado","Fri","Ozone",0.67183551081602
"2534",38.81161,-120.033084,"El Dorado","Sat","Ozone",0.668131868131868
"2535",38.885528,-121.303144,"Placer","Sun","Ozone",0.413484432234432
"2536",38.885528,-121.303144,"Placer","Mon","Ozone",0.402518978605935
"2537",38.885528,-121.303144,"Placer","Tues","Ozone",0.385478742197621
"2538",38.885528,-121.303144,"Placer","Wed","Ozone",0.404835702633419
"2539",38.885528,-121.303144,"Placer","Thurs","Ozone",0.394285714285714
"2540",38.885528,-121.303144,"Placer","Fri","Ozone",0.39655133036428
"2541",38.885528,-121.303144,"Placer","Sat","Ozone",0.407558400718778
"2542",38.890941,-121.003373,"El Dorado","Sun","Ozone",0.563313965137247
"2543",38.890941,-121.003373,"El Dorado","Mon","Ozone",0.57200961731116
"2544",38.890941,-121.003373,"El Dorado","Tues","Ozone",0.575920149719276
"2545",38.890941,-121.003373,"El Dorado","Wed","Ozone",0.5995088618407
"2546",38.890941,-121.003373,"El Dorado","Thurs","Ozone",0.610808546292417
"2547",38.890941,-121.003373,"El Dorado","Fri","Ozone",0.577150974025974
"2548",38.890941,-121.003373,"El Dorado","Sat","Ozone",0.5590799031477
"2549",38.935578,-121.100648,"Placer","Sun","Ozone",0.499896978021978
"2550",38.935578,-121.100648,"Placer","Mon","Ozone",0.497166372721928
"2551",38.935578,-121.100648,"Placer","Tues","Ozone",0.48731317344456
"2552",38.935578,-121.100648,"Placer","Wed","Ozone",0.505081182104894
"2553",38.935578,-121.100648,"Placer","Thurs","Ozone",0.503585841116107
"2554",38.935578,-121.100648,"Placer","Fri","Ozone",0.497736019923025
"2555",38.935578,-121.100648,"Placer","Sat","Ozone",0.495530098831986
"2556",39.0327,-122.92229,"Lake","Sun","Ozone",0.389267767408471
"2557",39.0327,-122.92229,"Lake","Mon","Ozone",0.386396297649495
"2558",39.0327,-122.92229,"Lake","Tues","Ozone",0.371502335874109
"2559",39.0327,-122.92229,"Lake","Wed","Ozone",0.38061489072725
"2560",39.0327,-122.92229,"Lake","Thurs","Ozone",0.382266435986159
"2561",39.0327,-122.92229,"Lake","Fri","Ozone",0.394046632737602
"2562",39.0327,-122.92229,"Lake","Sat","Ozone",0.39408583186361
"2563",39.100174,-120.953832,"Placer","Sun","Ozone",0.483092948717949
"2564",39.100174,-120.953832,"Placer","Mon","Ozone",0.485262426138338
"2565",39.100174,-120.953832,"Placer","Tues","Ozone",0.463080684596577
"2566",39.100174,-120.953832,"Placer","Wed","Ozone",0.48348580811635
"2567",39.100174,-120.953832,"Placer","Thurs","Ozone",0.481923481923482
"2568",39.100174,-120.953832,"Placer","Fri","Ozone",0.491453376930883
"2569",39.100174,-120.953832,"Placer","Sat","Ozone",0.4875
"2570",39.138773,-121.618549,"Sutter","Sun","NO2",0.05463
"2571",39.138773,-121.618549,"Sutter","Sun","Ozone",0.354989231873654
"2572",39.138773,-121.618549,"Sutter","Mon","NO2",0.0762912621359223
"2573",39.138773,-121.618549,"Sutter","Mon","Ozone",0.338449462625287
"2574",39.138773,-121.618549,"Sutter","Tues","NO2",0.0841490683229814
"2575",39.138773,-121.618549,"Sutter","Tues","Ozone",0.32798071127185
"2576",39.138773,-121.618549,"Sutter","Wed","NO2",0.0829078947368421
"2577",39.138773,-121.618549,"Sutter","Wed","Ozone",0.341100012035143
"2578",39.138773,-121.618549,"Sutter","Thurs","NO2",0.0814338983050847
"2579",39.138773,-121.618549,"Sutter","Thurs","Ozone",0.328367346938776
"2580",39.138773,-121.618549,"Sutter","Fri","NO2",0.077360248447205
"2581",39.138773,-121.618549,"Sutter","Fri","Ozone",0.337242359630419
"2582",39.138773,-121.618549,"Sutter","Sat","NO2",0.0647133333333333
"2583",39.138773,-121.618549,"Sutter","Sat","Ozone",0.34808935920047
"2584",39.14566,-123.20298,"Mendocino","Sun","Ozone",0.323693379790941
"2585",39.14566,-123.20298,"Mendocino","Mon","Ozone",0.299257394587791
"2586",39.14566,-123.20298,"Mendocino","Tues","Ozone",0.287397225077081
"2587",39.14566,-123.20298,"Mendocino","Wed","Ozone",0.28264857394145
"2588",39.14566,-123.20298,"Mendocino","Thurs","Ozone",0.290301212348456
"2589",39.14566,-123.20298,"Mendocino","Fri","Ozone",0.312946428571429
"2590",39.14566,-123.20298,"Mendocino","Sat","Ozone",0.330608738340697
"2591",39.166017,-120.148833,"Placer","Sun","Ozone",0.535267857142857
"2592",39.166017,-120.148833,"Placer","Mon","Ozone",0.501897050318103
"2593",39.166017,-120.148833,"Placer","Tues","Ozone",0.495300291545189
"2594",39.166017,-120.148833,"Placer","Wed","Ozone",0.497752412332313
"2595",39.166017,-120.148833,"Placer","Thurs","Ozone",0.490853371051391
"2596",39.166017,-120.148833,"Placer","Fri","Ozone",0.518504694039136
"2597",39.166017,-120.148833,"Placer","Sat","Ozone",0.526201707097933
"2598",39.202935,-122.017728,"Colusa","Sun","Ozone",0.443755238893546
"2599",39.202935,-122.017728,"Colusa","Mon","Ozone",0.438654033041788
"2600",39.202935,-122.017728,"Colusa","Tues","Ozone",0.419227005870841
"2601",39.202935,-122.017728,"Colusa","Wed","Ozone",0.437638062871708
"2602",39.202935,-122.017728,"Colusa","Thurs","Ozone",0.427001703577513
"2603",39.202935,-122.017728,"Colusa","Fri","Ozone",0.430059523809524
"2604",39.202935,-122.017728,"Colusa","Sat","Ozone",0.444264249940377
"2605",39.205572,-121.820362,"Sutter","Sun","CO",0.00346995622761639
"2606",39.205572,-121.820362,"Sutter","Sun","Ozone",0.703534825350345
"2607",39.205572,-121.820362,"Sutter","Mon","CO",0.00323198667221991
"2608",39.205572,-121.820362,"Sutter","Mon","Ozone",0.705026068821689
"2609",39.205572,-121.820362,"Sutter","Tues","CO",0.00375811688311688
"2610",39.205572,-121.820362,"Sutter","Tues","Ozone",0.713097039118219
"2611",39.205572,-121.820362,"Sutter","Wed","CO",0.00373983739837398
"2612",39.205572,-121.820362,"Sutter","Wed","Ozone",0.733462033462033
"2613",39.205572,-121.820362,"Sutter","Thurs","CO",0.00399559309585017
"2614",39.205572,-121.820362,"Sutter","Thurs","Ozone",0.723623063683305
"2615",39.205572,-121.820362,"Sutter","Fri","CO",0.00430370636919755
"2616",39.205572,-121.820362,"Sutter","Fri","Ozone",0.724528697109342
"2617",39.205572,-121.820362,"Sutter","Sat","CO",0.00362193362193362
"2618",39.205572,-121.820362,"Sutter","Sat","Ozone",0.704915966386555
"2619",39.234331,-121.056591,"Nevada","Sun","Ozone",0.641483516483516
"2620",39.234331,-121.056591,"Nevada","Mon","Ozone",0.646199633699634
"2621",39.234331,-121.056591,"Nevada","Tues","Ozone",0.638194524000458
"2622",39.234331,-121.056591,"Nevada","Wed","Ozone",0.673525031504181
"2623",39.234331,-121.056591,"Nevada","Thurs","Ozone",0.668227194492255
"2624",39.234331,-121.056591,"Nevada","Fri","Ozone",0.669544869544869
"2625",39.234331,-121.056591,"Nevada","Sat","Ozone",0.644395430381179
"2626",39.533761,-122.191903,"Glenn","Sun","Ozone",0.411267080745342
"2627",39.533761,-122.191903,"Glenn","Mon","Ozone",0.409391304347826
"2628",39.533761,-122.191903,"Glenn","Tues","Ozone",0.376345800122624
"2629",39.533761,-122.191903,"Glenn","Wed","Ozone",0.401768588865363
"2630",39.533761,-122.191903,"Glenn","Thurs","Ozone",0.39933989288828
"2631",39.533761,-122.191903,"Glenn","Fri","Ozone",0.397584482127608
"2632",39.533761,-122.191903,"Glenn","Sat","Ozone",0.423371087565461
"2633",39.714041,-121.618836,"Butte","Sun","Ozone",0.570235050541956
"2634",39.714041,-121.618836,"Butte","Mon","Ozone",0.584800876872488
"2635",39.714041,-121.618836,"Butte","Tues","Ozone",0.579214225639793
"2636",39.714041,-121.618836,"Butte","Wed","Ozone",0.59172173495134
"2637",39.714041,-121.618836,"Butte","Thurs","Ozone",0.58798946233984
"2638",39.714041,-121.618836,"Butte","Fri","Ozone",0.586815891245752
"2639",39.714041,-121.618836,"Butte","Sat","Ozone",0.581468779564806
"2640",39.761538,-121.84162,"Butte","Sun","CO",0.00644879453040662
"2641",39.761538,-121.84162,"Butte","Sun","NO2",0.0479682274247492
"2642",39.761538,-121.84162,"Butte","Sun","Ozone",0.374354992833254
"2643",39.761538,-121.84162,"Butte","Mon","CO",0.00698270740248762
"2644",39.761538,-121.84162,"Butte","Mon","NO2",0.0585870479394449
"2645",39.761538,-121.84162,"Butte","Mon","Ozone",0.377989684538803
"2646",39.761538,-121.84162,"Butte","Tues","CO",0.00704512795866875
"2647",39.761538,-121.84162,"Butte","Tues","NO2",0.0645486577181208
"2648",39.761538,-121.84162,"Butte","Tues","Ozone",0.35946983327336
"2649",39.761538,-121.84162,"Butte","Wed","CO",0.00682073112073112
"2650",39.761538,-121.84162,"Butte","Wed","NO2",0.0642779177162049
"2651",39.761538,-121.84162,"Butte","Wed","Ozone",0.374223341729639
"2652",39.761538,-121.84162,"Butte","Thurs","CO",0.0070161824729892
"2653",39.761538,-121.84162,"Butte","Thurs","NO2",0.0650368818105616
"2654",39.761538,-121.84162,"Butte","Thurs","Ozone",0.374206681834511
"2655",39.761538,-121.84162,"Butte","Fri","CO",0.00725832544938505
"2656",39.761538,-121.84162,"Butte","Fri","NO2",0.0638992568125516
"2657",39.761538,-121.84162,"Butte","Fri","Ozone",0.378034682080925
"2658",39.761538,-121.84162,"Butte","Sat","CO",0.00671522479164221
"2659",39.761538,-121.84162,"Butte","Sat","NO2",0.0539458572600492
"2660",39.761538,-121.84162,"Butte","Sat","Ozone",0.382526661197703
"2661",40.17093,-122.25556,"Tehama","Sun","Ozone",0.411916726489591
"2662",40.17093,-122.25556,"Tehama","Mon","Ozone",0.41367500898096
"2663",40.17093,-122.25556,"Tehama","Tues","Ozone",0.379963212752912
"2664",40.17093,-122.25556,"Tehama","Wed","Ozone",0.406081914631137
"2665",40.17093,-122.25556,"Tehama","Thurs","Ozone",0.407958307786634
"2666",40.17093,-122.25556,"Tehama","Fri","Ozone",0.404988290398126
"2667",40.17093,-122.25556,"Tehama","Sat","Ozone",0.419722287597082
"2668",40.262072,-122.092766,"Tehama","Sun","Ozone",0.73530354638349
"2669",40.262072,-122.092766,"Tehama","Mon","Ozone",0.749889801642957
"2670",40.262072,-122.092766,"Tehama","Tues","Ozone",0.758197932053176
"2671",40.262072,-122.092766,"Tehama","Wed","Ozone",0.787915407854985
"2672",40.262072,-122.092766,"Tehama","Thurs","Ozone",0.781496396778296
"2673",40.262072,-122.092766,"Tehama","Fri","Ozone",0.767741935483871
"2674",40.262072,-122.092766,"Tehama","Sat","Ozone",0.76068924063314
"2675",40.452913,-122.298866,"Shasta","Sun","Ozone",0.331936813186813
"2676",40.452913,-122.298866,"Shasta","Mon","Ozone",0.328488920320603
"2677",40.452913,-122.298866,"Shasta","Tues","Ozone",0.306639004149378
"2678",40.452913,-122.298866,"Shasta","Wed","Ozone",0.312281942479962
"2679",40.452913,-122.298866,"Shasta","Thurs","Ozone",0.314120425029516
"2680",40.452913,-122.298866,"Shasta","Fri","Ozone",0.319903303787268
"2681",40.452913,-122.298866,"Shasta","Sat","Ozone",0.34772206959707
"2682",40.53999,-121.57646,"Shasta","Sun","Ozone",0.552999277282582
"2683",40.53999,-121.57646,"Shasta","Mon","Ozone",0.541106382978723
"2684",40.53999,-121.57646,"Shasta","Tues","Ozone",0.532574430823117
"2685",40.53999,-121.57646,"Shasta","Wed","Ozone",0.539350313768918
"2686",40.53999,-121.57646,"Shasta","Thurs","Ozone",0.53379241267059
"2687",40.53999,-121.57646,"Shasta","Fri","Ozone",0.560524732218077
"2688",40.53999,-121.57646,"Shasta","Sat","Ozone",0.558859946267959
"2689",40.549985,-122.382011,"Shasta","Sun","Ozone",0.370393206142392
"2690",40.549985,-122.382011,"Shasta","Mon","Ozone",0.374609695973706
"2691",40.549985,-122.382011,"Shasta","Tues","Ozone",0.356548590072244
"2692",40.549985,-122.382011,"Shasta","Wed","Ozone",0.370425655976676
"2693",40.549985,-122.382011,"Shasta","Thurs","Ozone",0.37210720036807
"2694",40.549985,-122.382011,"Shasta","Fri","Ozone",0.365187790763645
"2695",40.549985,-122.382011,"Shasta","Sat","Ozone",0.396329757199322
"2696",40.689253,-122.402194,"Shasta","Sun","Ozone",0.440865384615385
"2697",40.689253,-122.402194,"Shasta","Mon","Ozone",0.450845481049563
"2698",40.689253,-122.402194,"Shasta","Tues","Ozone",0.434734356552538
"2699",40.689253,-122.402194,"Shasta","Wed","Ozone",0.458066043318736
"2700",40.689253,-122.402194,"Shasta","Thurs","Ozone",0.457376665887304
"2701",40.689253,-122.402194,"Shasta","Fri","Ozone",0.442012167643082
"2702",40.689253,-122.402194,"Shasta","Sat","Ozone",0.462025031006878
"2703",40.71528,-124.20139,"Humboldt","Sun","CO",0.00615175481957489
"2704",40.71528,-124.20139,"Humboldt","Sun","NO2",0.0074270462633452
"2705",40.71528,-124.20139,"Humboldt","Sun","Ozone",0.429314616019818
"2706",40.71528,-124.20139,"Humboldt","Sun","SO2",0.00232285115303983
"2707",40.71528,-124.20139,"Humboldt","Mon","CO",0.00632098765432099
"2708",40.71528,-124.20139,"Humboldt","Mon","NO2",0.00863487475915222
"2709",40.71528,-124.20139,"Humboldt","Mon","Ozone",0.422176291793313
"2710",40.71528,-124.20139,"Humboldt","Mon","SO2",0.00237375512595196
"2711",40.71528,-124.20139,"Humboldt","Tues","CO",0.00644402186831471
"2712",40.71528,-124.20139,"Humboldt","Tues","NO2",0.00866666666666667
"2713",40.71528,-124.20139,"Humboldt","Tues","Ozone",0.40673645320197
"2714",40.71528,-124.20139,"Humboldt","Tues","SO2",0.00196465569774528
"2715",40.71528,-124.20139,"Humboldt","Wed","CO",0.00646945646945647
"2716",40.71528,-124.20139,"Humboldt","Wed","NO2",0.00909125475285171
"2717",40.71528,-124.20139,"Humboldt","Wed","Ozone",0.405532333415294
"2718",40.71528,-124.20139,"Humboldt","Wed","SO2",0.00187709497206704
"2719",40.71528,-124.20139,"Humboldt","Thurs","CO",0.00622061482820976
"2720",40.71528,-124.20139,"Humboldt","Thurs","NO2",0.00905576559546314
"2721",40.71528,-124.20139,"Humboldt","Thurs","Ozone",0.402792321116928
"2722",40.71528,-124.20139,"Humboldt","Thurs","SO2",0.00199874450721908
"2723",40.71528,-124.20139,"Humboldt","Fri","CO",0.00611409866729016
"2724",40.71528,-124.20139,"Humboldt","Fri","NO2",0.00806162464985994
"2725",40.71528,-124.20139,"Humboldt","Fri","Ozone",0.421828765462042
"2726",40.71528,-124.20139,"Humboldt","Fri","SO2",0.00205092592592593
"2727",40.71528,-124.20139,"Humboldt","Sat","CO",0.00637201166180758
"2728",40.71528,-124.20139,"Humboldt","Sat","NO2",0.00804821600771456
"2729",40.71528,-124.20139,"Humboldt","Sat","Ozone",0.421319612590799
"2730",40.71528,-124.20139,"Humboldt","Sat","SO2",0.00208187134502924
"2731",40.776944,-124.1775,"Humboldt","Sun","CO",0.00658952677644266
"2732",40.776944,-124.1775,"Humboldt","Sun","NO2",0.0218623348017621
"2733",40.776944,-124.1775,"Humboldt","Sun","Ozone",0.311366825708672
"2734",40.776944,-124.1775,"Humboldt","Sun","SO2",0.00398791996979992
"2735",40.776944,-124.1775,"Humboldt","Mon","CO",0.00703926333290702
"2736",40.776944,-124.1775,"Humboldt","Mon","NO2",0.0319181073703367
"2737",40.776944,-124.1775,"Humboldt","Mon","Ozone",0.288691518638979
"2738",40.776944,-124.1775,"Humboldt","Mon","SO2",0.00415227483751161
"2739",40.776944,-124.1775,"Humboldt","Tues","CO",0.00707130520602023
"2740",40.776944,-124.1775,"Humboldt","Tues","NO2",0.0298863436123348
"2741",40.776944,-124.1775,"Humboldt","Tues","Ozone",0.270302663438257
"2742",40.776944,-124.1775,"Humboldt","Tues","SO2",0.00430704140223633
"2743",40.776944,-124.1775,"Humboldt","Wed","CO",0.00682210485636996
"2744",40.776944,-124.1775,"Humboldt","Wed","NO2",0.0303842592592593
"2745",40.776944,-124.1775,"Humboldt","Wed","Ozone",0.266758241758242
"2746",40.776944,-124.1775,"Humboldt","Wed","SO2",0.0043989703989704
"2747",40.776944,-124.1775,"Humboldt","Thurs","CO",0.00652763295099062
"2748",40.776944,-124.1775,"Humboldt","Thurs","NO2",0.026719739292365
"2749",40.776944,-124.1775,"Humboldt","Thurs","Ozone",0.293735877479287
"2750",40.776944,-124.1775,"Humboldt","Thurs","SO2",0.00405081912403878
"2751",40.776944,-124.1775,"Humboldt","Fri","CO",0.00656499463838913
"2752",40.776944,-124.1775,"Humboldt","Fri","NO2",0.026
"2753",40.776944,-124.1775,"Humboldt","Fri","Ozone",0.307720414898633
"2754",40.776944,-124.1775,"Humboldt","Fri","SO2",0.00409744064138144
"2755",40.776944,-124.1775,"Humboldt","Sat","CO",0.00684474123539232
"2756",40.776944,-124.1775,"Humboldt","Sat","NO2",0.0241239388794567
"2757",40.776944,-124.1775,"Humboldt","Sat","Ozone",0.3000588373735
"2758",40.776944,-124.1775,"Humboldt","Sat","SO2",0.00419190031152648
"2759",41.726892,-122.633579,"Siskiyou","Sun","Ozone",0.277067348678602
"2760",41.726892,-122.633579,"Siskiyou","Mon","Ozone",0.278028474903475
"2761",41.726892,-122.633579,"Siskiyou","Tues","Ozone",0.266086536137298
"2762",41.726892,-122.633579,"Siskiyou","Wed","Ozone",0.267648502700049
"2763",41.726892,-122.633579,"Siskiyou","Thurs","Ozone",0.275373682920853
